Timestamp,Value_NE5,Value_NE7
2019-11-23T03:00:00Z,18811.823,37050.653
2019-11-23T03:15:00Z,18780.425,36969.790
2019-11-23T03:30:00Z,18552.791,36476.826
2019-11-23T03:45:00Z,18670.767,36460.510
2019-11-23T04:00:00Z,19202.707,36592.164
2019-11-23T04:15:00Z,19813.339,37180.226
2019-11-23T04:30:00Z,20264.359,37699.876
2019-11-23T04:45:00Z,20366.740,38294.940
2019-11-23T05:00:00Z,20469.475,39012.929
2019-11-23T05:15:00Z,20609.573,40322.760
2019-11-23T05:30:00Z,20965.853,40864.382
2019-11-23T05:45:00Z,21206.567,41961.965
2019-11-23T06:00:00Z,21773.695,42774.620
2019-11-23T06:15:00Z,22422.897,44851.860
2019-11-23T06:30:00Z,22673.416,46038.311
2019-11-23T06:45:00Z,22874.469,46932.751
2019-11-23T07:00:00Z,22985.494,47387.699
2019-11-23T07:15:00Z,22921.240,48629.458
2019-11-23T07:30:00Z,22918.026,49935.043
2019-11-23T07:45:00Z,23010.518,51372.770
2019-11-23T08:00:00Z,23324.431,52884.896
2019-11-23T08:15:00Z,23587.722,54490.065
2019-11-23T08:30:00Z,23706.076,55346.813
2019-11-23T08:45:00Z,24035.664,56215.375
2019-11-23T09:00:00Z,24422.862,57077.861
2019-11-23T09:15:00Z,24609.387,58257.151
2019-11-23T09:30:00Z,24952.491,58826.411
2019-11-23T09:45:00Z,25014.598,59813.828
2019-11-23T10:00:00Z,24915.925,60277.296
2019-11-23T10:15:00Z,24968.663,61116.547
2019-11-23T10:30:00Z,24836.240,61379.900
2019-11-23T10:45:00Z,24967.119,62117.364
2019-11-23T11:00:00Z,25092.984,62541.054
2019-11-23T11:15:00Z,25148.156,62812.889
2019-11-23T11:30:00Z,25131.817,62772.007
2019-11-23T11:45:00Z,24995.036,62961.255
2019-11-23T12:00:00Z,25133.293,62526.874
2019-11-23T12:15:00Z,24885.172,62165.561
2019-11-23T12:30:00Z,24876.475,62032.084
2019-11-23T12:45:00Z,24979.890,61608.633
2019-11-23T13:00:00Z,24680.972,60948.869
2019-11-23T13:15:00Z,24508.141,60909.188
2019-11-23T13:30:00Z,24473.380,60404.517
2019-11-23T13:45:00Z,24495.355,60040.221
2019-11-23T14:00:00Z,24520.052,59994.066
2019-11-23T14:15:00Z,24360.839,59895.664
2019-11-23T14:30:00Z,24509.682,59813.067
2019-11-23T14:45:00Z,24641.007,59643.533
2019-11-23T15:00:00Z,24659.274,60210.650
2019-11-23T15:15:00Z,24419.159,60586.638
2019-11-23T15:30:00Z,24661.334,61298.910
2019-11-23T15:45:00Z,24484.840,62585.830
2019-11-23T16:00:00Z,24464.518,63517.601
2019-11-23T16:15:00Z,24371.239,64301.127
2019-11-23T16:30:00Z,24381.371,64878.081
2019-11-23T16:45:00Z,24262.613,65402.189
2019-11-23T17:00:00Z,24252.029,65934.857
2019-11-23T17:15:00Z,24156.936,66360.630
2019-11-23T17:30:00Z,24088.578,65913.830
2019-11-23T17:45:00Z,24002.231,65617.571
2019-11-23T18:00:00Z,23994.405,65161.341
2019-11-23T18:15:00Z,23518.249,64200.113
2019-11-23T18:30:00Z,23314.298,63556.506
2019-11-23T18:45:00Z,23084.280,62603.624
2019-11-23T19:00:00Z,23100.933,62129.207
2019-11-23T19:15:00Z,22705.922,60954.171
2019-11-23T19:30:00Z,22620.480,59612.606
2019-11-23T19:45:00Z,22315.908,58340.122
2019-11-23T20:00:00Z,21875.905,57179.064
2019-11-23T20:15:00Z,21675.124,56388.505
2019-11-23T20:30:00Z,21461.739,55004.711
2019-11-23T20:45:00Z,21441.496,53956.870
2019-11-23T21:00:00Z,21254.857,52977.783
2019-11-23T21:15:00Z,21369.909,51381.184
2019-11-23T21:30:00Z,21155.905,50412.423
2019-11-23T21:45:00Z,20967.177,48963.423
2019-11-23T22:00:00Z,20956.774,47779.649
2019-11-23T22:15:00Z,20847.665,46430.619
2019-11-23T22:30:00Z,20625.332,44826.967
2019-11-23T22:45:00Z,20834.123,43835.538
2019-11-23T23:00:00Z,20840.645,43008.420
2019-11-23T23:15:00Z,20693.289,46425.937
2019-11-23T23:30:00Z,20496.697,45699.723
2019-11-23T23:45:00Z,19984.408,44353.726
2019-11-24T00:00:00Z,19262.470,42610.458
2019-11-24T00:15:00Z,18471.705,41547.678
2019-11-24T00:30:00Z,18081.380,40389.528
2019-11-24T00:45:00Z,17932.706,39445.686
2019-11-24T01:00:00Z,17848.212,38625.022
2019-11-24T01:15:00Z,17936.925,41055.569
2019-11-24T01:30:00Z,17947.280,40527.125
2019-11-24T01:45:00Z,17766.647,39688.004
2019-11-24T02:00:00Z,17675.545,38650.180
2019-11-24T02:15:00Z,17614.145,37774.867
2019-11-24T02:30:00Z,17578.396,37224.897
2019-11-24T02:45:00Z,17525.613,36672.126
2019-11-24T03:00:00Z,17440.600,36392.503
2019-11-24T03:15:00Z,17506.389,36255.032
2019-11-24T03:30:00Z,17413.606,35878.949
2019-11-24T03:45:00Z,17496.078,35737.916
2019-11-24T04:00:00Z,17634.498,35745.809
2019-11-24T04:15:00Z,18496.207,36138.909
2019-11-24T04:30:00Z,18817.492,36387.745
2019-11-24T04:45:00Z,19044.639,36569.097
2019-11-24T05:00:00Z,19504.847,36917.051
2019-11-24T05:15:00Z,19353.621,37525.210
2019-11-24T05:30:00Z,19674.728,38092.378
2019-11-24T05:45:00Z,19796.629,38656.050
2019-11-24T06:00:00Z,19873.065,39032.920
2019-11-24T06:15:00Z,19895.073,40217.233
2019-11-24T06:30:00Z,19834.350,40669.209
2019-11-24T06:45:00Z,19949.746,41664.691
2019-11-24T07:00:00Z,19877.743,42168.163
2019-11-24T07:15:00Z,19877.447,42676.778
2019-11-24T07:30:00Z,19991.745,43346.361
2019-11-24T07:45:00Z,20043.309,44156.225
2019-11-24T08:00:00Z,19910.847,45265.611
2019-11-24T08:15:00Z,19879.136,46745.225
2019-11-24T08:30:00Z,19928.980,47569.729
2019-11-24T08:45:00Z,20276.418,48633.548
2019-11-24T09:00:00Z,20722.204,49866.038
2019-11-24T09:15:00Z,20995.785,51111.218
2019-11-24T09:30:00Z,21261.976,52204.748
2019-11-24T09:45:00Z,21114.556,52372.423
2019-11-24T10:00:00Z,21128.985,53022.957
2019-11-24T10:15:00Z,21123.649,53799.785
2019-11-24T10:30:00Z,21207.738,54346.960
2019-11-24T10:45:00Z,21326.221,55337.127
2019-11-24T11:00:00Z,21436.262,55857.105
2019-11-24T11:15:00Z,21260.914,55997.247
2019-11-24T11:30:00Z,21225.841,55931.115
2019-11-24T11:45:00Z,21128.048,56257.916
2019-11-24T12:00:00Z,21475.299,56136.132
2019-11-24T12:15:00Z,21335.829,55577.089
2019-11-24T12:30:00Z,21321.746,55340.212
2019-11-24T12:45:00Z,21337.625,55048.431
2019-11-24T13:00:00Z,21510.869,54772.247
2019-11-24T13:15:00Z,21319.091,54452.081
2019-11-24T13:30:00Z,21597.294,54157.618
2019-11-24T13:45:00Z,21316.169,53518.758
2019-11-24T14:00:00Z,21579.925,53242.189
2019-11-24T14:15:00Z,21439.851,53221.112
2019-11-24T14:30:00Z,21386.477,53217.426
2019-11-24T14:45:00Z,21427.206,53334.419
2019-11-24T15:00:00Z,21657.523,53608.777
2019-11-24T15:15:00Z,21711.933,54049.955
2019-11-24T15:30:00Z,21863.446,54456.296
2019-11-24T15:45:00Z,21968.281,55908.324
2019-11-24T16:00:00Z,21881.777,58220.675
2019-11-24T16:15:00Z,21942.694,60296.115
2019-11-24T16:30:00Z,21819.138,61583.065
2019-11-24T16:45:00Z,21812.928,62539.068
2019-11-24T17:00:00Z,21981.277,63582.193
2019-11-24T17:15:00Z,21782.548,64091.166
2019-11-24T17:30:00Z,21666.251,64388.022
2019-11-24T17:45:00Z,21674.727,64287.263
2019-11-24T18:00:00Z,21581.369,63957.623
2019-11-24T18:15:00Z,20913.733,63568.377
2019-11-24T18:30:00Z,21184.049,62739.212
2019-11-24T18:45:00Z,20896.158,62013.767
2019-11-24T19:00:00Z,21049.102,61182.968
2019-11-24T19:15:00Z,20724.951,60199.598
2019-11-24T19:30:00Z,20726.073,59411.465
2019-11-24T19:45:00Z,20641.138,58325.640
2019-11-24T20:00:00Z,20563.149,57202.713
2019-11-24T20:15:00Z,20607.988,55969.391
2019-11-24T20:30:00Z,20482.785,54783.367
2019-11-24T20:45:00Z,20481.235,53859.145
2019-11-24T21:00:00Z,20661.166,52669.614
2019-11-24T21:15:00Z,20708.694,51283.844
2019-11-24T21:30:00Z,20710.278,49557.109
2019-11-24T21:45:00Z,20539.752,47655.132
2019-11-24T22:00:00Z,20340.109,46036.955
2019-11-24T22:15:00Z,19974.131,44397.260
2019-11-24T22:30:00Z,19871.586,42788.181
2019-11-24T22:45:00Z,19838.269,41712.326
2019-11-24T23:00:00Z,19912.207,40500.754
2019-11-24T23:15:00Z,20391.831,39095.635
2019-11-24T23:30:00Z,20225.166,38598.779
2019-11-24T23:45:00Z,20016.268,37687.576
2019-11-25T00:00:00Z,19302.074,36922.982
2019-11-25T00:15:00Z,18810.393,36399.211
2019-11-25T00:30:00Z,18620.172,35866.630
2019-11-25T00:45:00Z,18289.285,35367.790
2019-11-25T01:00:00Z,18126.948,35070.020
2019-11-25T01:15:00Z,18261.348,35030.156
2019-11-25T01:30:00Z,18248.090,34994.527
2019-11-25T01:45:00Z,18290.507,34698.683
2019-11-25T02:00:00Z,18267.742,34421.776
2019-11-25T02:15:00Z,18385.712,34121.539
2019-11-25T02:30:00Z,18447.425,34288.673
2019-11-25T02:45:00Z,18311.529,34068.226
2019-11-25T03:00:00Z,18274.371,34374.784
2019-11-25T03:15:00Z,18407.649,34468.120
2019-11-25T03:30:00Z,18396.822,34710.169
2019-11-25T03:45:00Z,18750.389,35046.112
2019-11-25T04:00:00Z,18987.213,35463.288
2019-11-25T04:15:00Z,20192.895,37140.695
2019-11-25T04:30:00Z,21198.152,37950.761
2019-11-25T04:45:00Z,21890.283,39372.814
2019-11-25T05:00:00Z,22850.880,41468.632
2019-11-25T05:15:00Z,24926.159,44663.245
2019-11-25T05:30:00Z,26391.574,46894.188
2019-11-25T05:45:00Z,27738.063,49618.357
2019-11-25T06:00:00Z,28378.352,52515.799
2019-11-25T06:15:00Z,29663.974,56661.936
2019-11-25T06:30:00Z,30342.510,59857.464
2019-11-25T06:45:00Z,31290.223,62329.357
2019-11-25T07:00:00Z,31629.409,64341.708
2019-11-25T07:15:00Z,31898.989,65599.469
2019-11-25T07:30:00Z,31981.129,66444.206
2019-11-25T07:45:00Z,32442.851,68080.585
2019-11-25T08:00:00Z,32665.977,69257.713
2019-11-25T08:15:00Z,32640.204,69884.249
2019-11-25T08:30:00Z,33074.367,70538.452
2019-11-25T08:45:00Z,33622.595,71671.836
2019-11-25T09:00:00Z,33809.057,72322.790
2019-11-25T09:15:00Z,33630.880,72875.072
2019-11-25T09:30:00Z,33853.738,73094.453
2019-11-25T09:45:00Z,33908.558,73637.774
2019-11-25T10:00:00Z,33882.002,73955.854
2019-11-25T10:15:00Z,33696.643,74485.381
2019-11-25T10:30:00Z,33703.050,74619.592
2019-11-25T10:45:00Z,33681.229,75281.436
2019-11-25T11:00:00Z,33651.404,75581.249
2019-11-25T11:15:00Z,33633.722,75161.230
2019-11-25T11:30:00Z,33963.113,73812.804
2019-11-25T11:45:00Z,33817.680,73241.187
2019-11-25T12:00:00Z,33880.386,72640.047
2019-11-25T12:15:00Z,33733.443,72924.087
2019-11-25T12:30:00Z,33694.332,73034.458
2019-11-25T12:45:00Z,33447.310,72104.338
2019-11-25T13:00:00Z,33806.360,71645.335
2019-11-25T13:15:00Z,33418.205,70773.553
2019-11-25T13:30:00Z,33564.917,70358.164
2019-11-25T13:45:00Z,33460.889,69690.808
2019-11-25T14:00:00Z,33671.620,69515.168
2019-11-25T14:15:00Z,33439.576,69389.404
2019-11-25T14:30:00Z,33409.412,68968.240
2019-11-25T14:45:00Z,33187.123,69283.352
2019-11-25T15:00:00Z,33005.212,69741.278
2019-11-25T15:15:00Z,32692.158,70118.391
2019-11-25T15:30:00Z,32676.970,70667.381
2019-11-25T15:45:00Z,32010.707,71030.617
2019-11-25T16:00:00Z,31542.547,71982.784
2019-11-25T16:15:00Z,30947.324,72630.756
2019-11-25T16:30:00Z,30389.903,72701.693
2019-11-25T16:45:00Z,29825.307,73235.769
2019-11-25T17:00:00Z,30025.068,73936.346
2019-11-25T17:15:00Z,29604.015,74571.017
2019-11-25T17:30:00Z,29491.214,74467.875
2019-11-25T17:45:00Z,29008.012,74246.326
2019-11-25T18:00:00Z,28974.349,73474.952
2019-11-25T18:15:00Z,28194.788,72275.924
2019-11-25T18:30:00Z,27798.349,71133.606
2019-11-25T18:45:00Z,27191.496,70041.290
2019-11-25T19:00:00Z,26919.495,68868.427
2019-11-25T19:15:00Z,26262.842,67328.543
2019-11-25T19:30:00Z,25886.054,65367.143
2019-11-25T19:45:00Z,24957.358,63758.831
2019-11-25T20:00:00Z,24220.686,62547.399
2019-11-25T20:15:00Z,23389.453,60355.710
2019-11-25T20:30:00Z,23395.814,58703.700
2019-11-25T20:45:00Z,22955.436,57096.859
2019-11-25T21:00:00Z,22865.673,55425.249
2019-11-25T21:15:00Z,22344.069,53485.287
2019-11-25T21:30:00Z,22178.909,51471.142
2019-11-25T21:45:00Z,21872.133,49385.169
2019-11-25T22:00:00Z,21809.312,47563.103
2019-11-25T22:15:00Z,21342.690,45574.317
2019-11-25T22:30:00Z,21272.328,43823.696
2019-11-25T22:45:00Z,21356.398,42162.685
2019-11-25T23:00:00Z,21435.920,40839.514
2019-11-25T23:15:00Z,21905.416,44238.997
2019-11-25T23:30:00Z,21907.808,43375.092
2019-11-25T23:45:00Z,21542.916,41876.425
2019-11-26T00:00:00Z,20564.611,40711.509
2019-11-26T00:15:00Z,20158.678,39701.036
2019-11-26T00:30:00Z,19824.229,38644.708
2019-11-26T00:45:00Z,19840.783,37740.055
2019-11-26T01:00:00Z,19814.475,37195.961
2019-11-26T01:15:00Z,19756.990,39675.971
2019-11-26T01:30:00Z,19811.364,39060.075
2019-11-26T01:45:00Z,19758.745,38387.385
2019-11-26T02:00:00Z,19767.442,37547.236
2019-11-26T02:15:00Z,19610.122,37155.972
2019-11-26T02:30:00Z,19572.404,36467.863
2019-11-26T02:45:00Z,19842.601,36024.493
2019-11-26T03:00:00Z,19781.584,35767.966
2019-11-26T03:15:00Z,19892.580,35845.468
2019-11-26T03:30:00Z,19950.828,35731.198
2019-11-26T03:45:00Z,19907.188,35724.599
2019-11-26T04:00:00Z,20272.080,36138.832
2019-11-26T04:15:00Z,21267.768,37475.972
2019-11-26T04:30:00Z,22233.753,38389.073
2019-11-26T04:45:00Z,22701.680,40074.899
2019-11-26T05:00:00Z,23595.087,41826.014
2019-11-26T05:15:00Z,25557.931,44837.521
2019-11-26T05:30:00Z,26920.873,47343.352
2019-11-26T05:45:00Z,28221.728,50609.255
2019-11-26T06:00:00Z,28825.579,53517.653
2019-11-26T06:15:00Z,30154.002,57328.499
2019-11-26T06:30:00Z,30923.215,60218.679
2019-11-26T06:45:00Z,31633.575,62618.454
2019-11-26T07:00:00Z,31762.121,63694.346
2019-11-26T07:15:00Z,32007.074,65241.190
2019-11-26T07:30:00Z,32221.676,66560.630
2019-11-26T07:45:00Z,32515.496,67267.113
2019-11-26T08:00:00Z,33032.097,68262.729
2019-11-26T08:15:00Z,33177.119,68891.773
2019-11-26T08:30:00Z,33245.717,69258.666
2019-11-26T08:45:00Z,33120.453,69850.847
2019-11-26T09:00:00Z,33564.519,70686.288
2019-11-26T09:15:00Z,33391.233,71531.456
2019-11-26T09:30:00Z,33326.550,71490.192
2019-11-26T09:45:00Z,33279.868,71681.810
2019-11-26T10:00:00Z,33414.896,71652.864
2019-11-26T10:15:00Z,33439.985,72256.390
2019-11-26T10:30:00Z,33675.990,72437.445
2019-11-26T10:45:00Z,33490.651,73117.607
2019-11-26T11:00:00Z,33404.965,73395.324
2019-11-26T11:15:00Z,33204.166,72684.251
2019-11-26T11:30:00Z,33101.282,71168.256
2019-11-26T11:45:00Z,32725.556,70806.840
2019-11-26T12:00:00Z,32700.742,70151.979
2019-11-26T12:15:00Z,32479.999,70464.715
2019-11-26T12:30:00Z,32636.344,70795.906
2019-11-26T12:45:00Z,32590.805,70165.345
2019-11-26T13:00:00Z,32841.859,69575.357
2019-11-26T13:15:00Z,32561.535,68612.883
2019-11-26T13:30:00Z,32588.962,68185.567
2019-11-26T13:45:00Z,32569.636,67426.657
2019-11-26T14:00:00Z,32602.918,67057.620
2019-11-26T14:15:00Z,30742.992,65132.534
2019-11-26T14:30:00Z,30274.069,64745.110
2019-11-26T14:45:00Z,30309.675,65122.767
2019-11-26T15:00:00Z,32464.588,66683.612
2019-11-26T15:15:00Z,32666.832,67856.781
2019-11-26T15:30:00Z,32592.359,68216.451
2019-11-26T15:45:00Z,32065.160,69269.160
2019-11-26T16:00:00Z,31914.847,71121.921
2019-11-26T16:15:00Z,31578.996,72161.644
2019-11-26T16:30:00Z,31364.523,72720.105
2019-11-26T16:45:00Z,30923.890,73606.846
2019-11-26T17:00:00Z,30871.440,73976.878
2019-11-26T17:15:00Z,30034.837,74107.592
2019-11-26T17:30:00Z,29710.253,74464.464
2019-11-26T17:45:00Z,29015.229,74149.933
2019-11-26T18:00:00Z,28388.656,73430.031
2019-11-26T18:15:00Z,27915.628,72021.329
2019-11-26T18:30:00Z,27829.945,70670.149
2019-11-26T18:45:00Z,27761.992,69994.315
2019-11-26T19:00:00Z,27622.042,69171.598
2019-11-26T19:15:00Z,26680.439,67031.416
2019-11-26T19:30:00Z,25970.768,65677.202
2019-11-26T19:45:00Z,25359.547,64001.451
2019-11-26T20:00:00Z,24322.034,62521.224
2019-11-26T20:15:00Z,23309.139,60841.916
2019-11-26T20:30:00Z,23106.657,59088.493
2019-11-26T20:45:00Z,23097.487,57351.938
2019-11-26T21:00:00Z,23039.519,55945.119
2019-11-26T21:15:00Z,23002.015,54043.576
2019-11-26T21:30:00Z,22867.088,51753.827
2019-11-26T21:45:00Z,22432.598,49747.561
2019-11-26T22:00:00Z,22468.733,48139.896
2019-11-26T22:15:00Z,21917.552,46028.353
2019-11-26T22:30:00Z,21791.385,44209.027
2019-11-26T22:45:00Z,21928.910,42654.706
2019-11-26T23:00:00Z,21953.612,41179.593
2019-11-26T23:15:00Z,21417.526,44673.372
2019-11-26T23:30:00Z,21450.589,43828.123
2019-11-26T23:45:00Z,21144.998,42194.234
2019-11-27T00:00:00Z,20499.331,40774.451
2019-11-27T00:15:00Z,19680.823,39551.155
2019-11-27T00:30:00Z,19290.299,38540.283
2019-11-27T00:45:00Z,19149.202,37753.299
2019-11-27T01:00:00Z,19272.381,37050.765
2019-11-27T01:15:00Z,19405.399,39774.309
2019-11-27T01:30:00Z,19476.861,39066.998
2019-11-27T01:45:00Z,19383.396,38328.652
2019-11-27T02:00:00Z,19262.870,37852.516
2019-11-27T02:15:00Z,19162.265,36847.780
2019-11-27T02:30:00Z,19314.958,36317.058
2019-11-27T02:45:00Z,19553.908,35980.852
2019-11-27T03:00:00Z,19403.721,35615.437
2019-11-27T03:15:00Z,19311.069,35614.410
2019-11-27T03:30:00Z,19121.778,35632.050
2019-11-27T03:45:00Z,19275.186,35751.524
2019-11-27T04:00:00Z,19970.991,36200.413
2019-11-27T04:15:00Z,21030.238,37549.284
2019-11-27T04:30:00Z,21967.318,38472.772
2019-11-27T04:45:00Z,22543.667,39826.830
2019-11-27T05:00:00Z,23662.980,41616.798
2019-11-27T05:15:00Z,25522.979,44601.917
2019-11-27T05:30:00Z,26454.040,47153.279
2019-11-27T05:45:00Z,27856.680,50042.606
2019-11-27T06:00:00Z,28496.571,53137.092
2019-11-27T06:15:00Z,29706.120,56933.407
2019-11-27T06:30:00Z,30257.257,59864.800
2019-11-27T06:45:00Z,31068.813,62530.698
2019-11-27T07:00:00Z,31467.755,64548.785
2019-11-27T07:15:00Z,32290.803,66835.081
2019-11-27T07:30:00Z,32810.076,67352.089
2019-11-27T07:45:00Z,33296.284,68490.534
2019-11-27T08:00:00Z,33325.399,69275.551
2019-11-27T08:15:00Z,33348.611,70461.122
2019-11-27T08:30:00Z,33969.230,71386.629
2019-11-27T08:45:00Z,34102.780,72373.094
2019-11-27T09:00:00Z,34243.400,73168.290
2019-11-27T09:15:00Z,34390.693,74034.849
2019-11-27T09:30:00Z,34447.799,74194.925
2019-11-27T09:45:00Z,34198.549,74160.114
2019-11-27T10:00:00Z,34144.390,73576.116
2019-11-27T10:15:00Z,34027.931,73077.339
2019-11-27T10:30:00Z,33808.187,73023.969
2019-11-27T10:45:00Z,33826.289,73669.827
2019-11-27T11:00:00Z,33790.523,73983.822
2019-11-27T11:15:00Z,33192.255,73252.634
2019-11-27T11:30:00Z,33047.797,72241.816
2019-11-27T11:45:00Z,32987.949,71368.975
2019-11-27T12:00:00Z,33029.965,71026.576
2019-11-27T12:15:00Z,33141.780,71632.885
2019-11-27T12:30:00Z,33151.460,71440.481
2019-11-27T12:45:00Z,33004.377,70308.423
2019-11-27T13:00:00Z,32738.189,69557.438
2019-11-27T13:15:00Z,31840.587,68413.049
2019-11-27T13:30:00Z,31707.415,67781.383
2019-11-27T13:45:00Z,31431.407,67466.016
2019-11-27T14:00:00Z,31924.767,67089.093
2019-11-27T14:15:00Z,32583.608,66629.820
2019-11-27T14:30:00Z,32703.449,66341.819
2019-11-27T14:45:00Z,32825.940,66455.486
2019-11-27T15:00:00Z,32653.102,66914.811
2019-11-27T15:15:00Z,32238.064,67308.150
2019-11-27T15:30:00Z,32236.859,67894.456
2019-11-27T15:45:00Z,32080.658,69103.410
2019-11-27T16:00:00Z,32250.433,71423.288
2019-11-27T16:15:00Z,31722.855,72270.207
2019-11-27T16:30:00Z,31414.205,72727.708
2019-11-27T16:45:00Z,31001.192,73019.956
2019-11-27T17:00:00Z,30905.971,73644.287
2019-11-27T17:15:00Z,30100.830,74293.495
2019-11-27T17:30:00Z,29913.718,74354.060
2019-11-27T17:45:00Z,29453.540,73891.201
2019-11-27T18:00:00Z,29394.582,73453.196
2019-11-27T18:15:00Z,28293.496,72069.141
2019-11-27T18:30:00Z,27943.381,70797.756
2019-11-27T18:45:00Z,27355.993,69720.580
2019-11-27T19:00:00Z,27166.083,68886.181
2019-11-27T19:15:00Z,26292.309,67197.969
2019-11-27T19:30:00Z,25721.229,65493.071
2019-11-27T19:45:00Z,25180.142,64031.316
2019-11-27T20:00:00Z,24894.881,62416.512
2019-11-27T20:15:00Z,24306.545,60858.882
2019-11-27T20:30:00Z,23921.736,59394.850
2019-11-27T20:45:00Z,23534.912,57629.740
2019-11-27T21:00:00Z,23551.762,55938.510
2019-11-27T21:15:00Z,23410.791,54037.394
2019-11-27T21:30:00Z,23238.159,51907.674
2019-11-27T21:45:00Z,22797.363,49999.341
2019-11-27T22:00:00Z,22477.731,47780.463
2019-11-27T22:15:00Z,21787.800,45597.528
2019-11-27T22:30:00Z,21808.146,44023.265
2019-11-27T22:45:00Z,21485.684,42476.438
2019-11-27T23:00:00Z,21585.398,40996.833
2019-11-27T23:15:00Z,21755.670,44249.003
2019-11-27T23:30:00Z,21868.083,43204.206
2019-11-27T23:45:00Z,21632.716,41758.261
2019-11-28T00:00:00Z,21099.782,40531.539
2019-11-28T00:15:00Z,20950.083,39561.271
2019-11-28T00:30:00Z,20339.963,38091.847
2019-11-28T00:45:00Z,19878.991,37154.913
2019-11-28T01:00:00Z,19642.664,36496.191
2019-11-28T01:15:00Z,19722.779,39293.089
2019-11-28T01:30:00Z,19631.455,38700.850
2019-11-28T01:45:00Z,19825.796,38012.854
2019-11-28T02:00:00Z,19890.485,37166.315
2019-11-28T02:15:00Z,19874.014,36467.632
2019-11-28T02:30:00Z,19979.917,36128.781
2019-11-28T02:45:00Z,19980.271,35888.253
2019-11-28T03:00:00Z,19750.943,35480.698
2019-11-28T03:15:00Z,19965.239,35463.419
2019-11-28T03:30:00Z,19995.938,35394.582
2019-11-28T03:45:00Z,20245.791,35616.795
2019-11-28T04:00:00Z,20745.866,35697.188
2019-11-28T04:15:00Z,21810.762,37078.280
2019-11-28T04:30:00Z,22574.818,37848.474
2019-11-28T04:45:00Z,22867.484,39270.679
2019-11-28T05:00:00Z,24086.517,41352.344
2019-11-28T05:15:00Z,25458.185,44594.241
2019-11-28T05:30:00Z,26326.117,47131.308
2019-11-28T05:45:00Z,27682.671,49940.638
2019-11-28T06:00:00Z,28258.435,52820.853
2019-11-28T06:15:00Z,29527.363,56901.493
2019-11-28T06:30:00Z,30064.780,59808.198
2019-11-28T06:45:00Z,30960.996,62147.522
2019-11-28T07:00:00Z,31601.576,63432.085
2019-11-28T07:15:00Z,32085.537,65114.985
2019-11-28T07:30:00Z,32337.263,66007.614
2019-11-28T07:45:00Z,32957.602,67223.371
2019-11-28T08:00:00Z,33216.635,68564.030
2019-11-28T08:15:00Z,33409.476,69614.970
2019-11-28T08:30:00Z,33819.657,70072.316
2019-11-28T08:45:00Z,34130.826,71163.543
2019-11-28T09:00:00Z,34169.683,72181.868
2019-11-28T09:15:00Z,34280.905,73103.208
2019-11-28T09:30:00Z,34233.765,73334.116
2019-11-28T09:45:00Z,34503.708,73795.753
2019-11-28T10:00:00Z,34526.790,74317.951
2019-11-28T10:15:00Z,34563.757,74251.692
2019-11-28T10:30:00Z,34490.001,74385.203
2019-11-28T10:45:00Z,34377.152,74990.132
2019-11-28T11:00:00Z,34257.583,75370.255
2019-11-28T11:15:00Z,34018.927,74467.808
2019-11-28T11:30:00Z,33863.371,72779.388
2019-11-28T11:45:00Z,33444.733,72492.803
2019-11-28T12:00:00Z,33771.545,73003.559
2019-11-28T12:15:00Z,33964.827,73828.651
2019-11-28T12:30:00Z,34089.592,73560.973
2019-11-28T12:45:00Z,34038.964,72852.871
2019-11-28T13:00:00Z,34038.907,72052.977
2019-11-28T13:15:00Z,33776.142,71363.952
2019-11-28T13:30:00Z,33606.057,70440.056
2019-11-28T13:45:00Z,33525.483,69826.029
2019-11-28T14:00:00Z,33752.614,69503.218
2019-11-28T14:15:00Z,33467.688,69303.485
2019-11-28T14:30:00Z,33388.819,69021.549
2019-11-28T14:45:00Z,33300.761,68774.629
2019-11-28T15:00:00Z,33417.683,68841.465
2019-11-28T15:15:00Z,33308.216,69381.919
2019-11-28T15:30:00Z,33169.211,69956.437
2019-11-28T15:45:00Z,32649.639,71149.985
2019-11-28T16:00:00Z,32365.236,72280.842
2019-11-28T16:15:00Z,31773.597,73052.899
2019-11-28T16:30:00Z,31666.706,73340.547
2019-11-28T16:45:00Z,30978.328,73528.242
2019-11-28T17:00:00Z,30761.815,74084.182
2019-11-28T17:15:00Z,30190.630,74273.403
2019-11-28T17:30:00Z,30249.812,73944.497
2019-11-28T17:45:00Z,29655.817,73427.079
2019-11-28T18:00:00Z,29493.970,72871.848
2019-11-28T18:15:00Z,28930.118,71764.255
2019-11-28T18:30:00Z,28406.235,71139.652
2019-11-28T18:45:00Z,27837.322,69998.578
2019-11-28T19:00:00Z,27695.685,68853.620
2019-11-28T19:15:00Z,26628.530,67111.933
2019-11-28T19:30:00Z,26277.817,65367.314
2019-11-28T19:45:00Z,25719.113,63872.463
2019-11-28T20:00:00Z,25385.046,62460.117
2019-11-28T20:15:00Z,24751.200,60699.235
2019-11-28T20:30:00Z,24571.343,59025.393
2019-11-28T20:45:00Z,24052.789,57540.789
2019-11-28T21:00:00Z,23852.367,56164.132
2019-11-28T21:15:00Z,23383.312,54099.567
2019-11-28T21:30:00Z,22997.613,52032.595
2019-11-28T21:45:00Z,22701.331,50133.637
2019-11-28T22:00:00Z,22683.842,48581.098
2019-11-28T22:15:00Z,22269.494,46632.047
2019-11-28T22:30:00Z,22081.711,44743.541
