Lon,Lat,Altitude
0.166705255846261,25.6368689207967,244
0.166705255846261,26.0537285780454,244
0.166705255846261,26.4705882352941,244
0.166705255846261,26.8874478925428,281.48
0.166705255846261,27.3043075497916,310.68
0.166705255846261,27.7211672070403,309.16
0.166705255846261,28.138026864289,332.72
0.166705255846261,28.5548865215378,323.24
0.166705255846261,28.9717461787865,310
0.166705255846261,29.3886058360352,309.04
0.166705255846261,29.8054654932839,372.44
0.166705255846261,30.2223251505327,504.28
0.166705255846261,30.6391848077814,607.96
0.166705255846261,31.0560444650301,659.08
0.166705255846261,31.4729041222788,695
0.166705255846261,31.8897637795276,769.4
0.166705255846261,32.3066234367763,776.52
0.166705255846261,32.723483094025,918.48
0.166705255846261,33.1403427512737,1226.84
0.166705255846261,33.5572024085225,1224.28
0.166705255846261,33.9740620657712,1080
0.166705255846261,34.3909217230199,1060.6
0.166705255846261,34.8077813802686,1069.72
0.166705255846261,35.2246410375174,690.36
0.166705255846261,35.6415006947661,324.56
0.166705255846261,36.0583603520148,-155.48
0.166705255846261,36.4752200092636,-2229.64
0.166705255846261,36.8920796665123,-2670.48
0.166705255846261,37.308939323761,-2496.64
0.166705255846261,37.7257989810097,-1328.68
0.166705255846261,38.1426586382584,-450.68
0.166705255846261,38.5595182955072,-29.48
0.166705255846261,38.9763779527559,-203.84
0.166705255846261,39.3932376100046,-315
0.166705255846261,39.8100972672534,-66.52
0.166705255846261,40.2269569245021,86.28
0.166705255846261,40.6438165817508,475.52
0.166705255846261,41.0606762389995,385.56
0.166705255846261,41.4775358962483,235.52
0.166705255846261,41.894395553497,375.56
0.166705255846261,42.3112552107457,794.64
0.166705255846261,42.7281148679944,1794.04
0.166705255846261,43.1449745252432,680.28
0.166705255846261,43.5618341824919,208.96
0.166705255846261,43.9786938397406,125
0.166705255846261,44.3955534969894,75.6
0.166705255846261,44.8124131542381,77.16
0.166705255846261,45.2292728114868,101.68
0.166705255846261,45.6461324687355,118.44
0.166705255846261,46.0629921259843,131.52
0.166705255846261,46.479851783233,124.56
0.166705255846261,46.8967114404817,94.88
0.166705255846261,47.3135710977304,74.08
0.166705255846261,47.7304307549792,92.36
0.166705255846261,48.1472904122279,83.52
0.166705255846261,48.5641500694766,190
0.166705255846261,48.9810097267253,182.12
0.166705255846261,49.3978693839741,61.68
0.166705255846261,49.8147290412228,-10.12
0.166705255846261,50.2315886984715,-47
0.166705255846261,50.6484483557202,-30.56
0.166705255846261,51.065308012969,49.4
0.166705255846261,51.4821676702177,60.48
0.166705255846261,51.8990273274664,76.84
0.166705255846261,52.3158869847151,51.4
0.166705255846261,52.7327466419639,10.84
0.166705255846261,53.1496062992126,-1.4
0.166705255846261,53.5664659564613,-6
0.166705255846261,53.9833256137101,-35.44
0.166705255846261,54.4001852709588,-52.68
0.166705255846261,54.8170449282075,-57.52
0.166705255846261,55.2339045854562,-63.52
0.166705255846261,55.650764242705,-75.56
0.166705255846261,56.0676238999537,-93.16
0.166705255846261,56.4844835572024,-89.12
0.166705255846261,56.9013432144511,-88.52
0.166705255846261,57.3182028716999,-89.28
0.166705255846261,57.7350625289486,-106.76
0.166705255846261,58.1519221861973,-140.96
0.166705255846261,58.568781843446,-154.52
0.166705255846261,58.9856415006948,-126
0.166705255846261,59.4025011579435,-101.88
0.166705255846261,59.8193608151922,-102.04
0.166705255846261,60.2362204724409,-117.84
0.166705255846261,60.6530801296897,-123.68
0.166705255846261,61.0699397869384,-150.44
0.166705255846261,61.4867994441871,-201.36
0.166705255846261,61.9036591014359,-369.08
0.166705255846261,62.3205187586846,-857.08
0.166705255846261,62.7373784159333,-1164.8
0.166705255846261,63.154238073182,-1582.52
0.166705255846261,63.5710977304308,-2075.96
0.166705255846261,63.9879573876795,-2381.64
0.166705255846261,64.4048170449282,-2618.32
0.166705255846261,64.8216767021769,-2791.56
0.166705255846261,65.2385363594257,-2950
0.166705255846261,65.6553960166744,-2990.28
0.166705255846261,66.0722556739231,-3106.48
0.166705255846261,66.4891153311718,-3261.72
0.166705255846261,66.9059749884206,-3568.6
0.166705255846261,67.3228346456693,-3463.36
0.166705255846261,67.739694302918,-3309.2
0.166705255846261,68.1565539601667,-2816.8
0.166705255846261,68.5734136174155,-2777.92
0.166705255846261,68.9902732746642,-2826.12
0.166705255846261,69.4071329319129,-3214.88
0.166705255846261,69.8239925891617,-3246.08
0.166705255846261,70.2408522464104,-3239.52
0.166705255846261,70.6577119036591,-3184.08
0.166705255846261,71.0745715609078,-3124.64
0.166705255846261,71.4914312181565,-2612.88
0.166705255846261,71.9082908754053,-2217.88
0.166705255846261,72.325150532654,-2215.6
0.166705255846261,72.7420101899027,-2677.2
0.166705255846261,73.1588698471515,-2738.68
0.166705255846261,73.5757295044002,-2954.96
0.166705255846261,73.9925891616489,-3207.32
0.166705255846261,74.4094488188976,-3381
0.166705255846261,74.8263084761464,-3505.04
0.166705255846261,75.2431681333951,-3527.56
0.166705255846261,75.6600277906438,-2913
0.166705255846261,76.0768874478925,-2519.52
0.166705255846261,76.4937471051413,-2882.56
0.166705255846261,76.91060676239,-3055.16
0.166705255846261,77.3274664196387,-3053.2
0.166705255846261,77.7443260768875,-3014.88
0.166705255846261,78.1611857341362,-2833.32
0.166705255846261,78.5780453913849,-2502.88
0.166705255846261,78.9949050486336,-2523.76
0.166705255846261,79.4117647058823,-2752.32
0.166705255846261,79.8286243631311,-2952.64
0.166705255846261,80.2454840203798,-2931.04
0.166705255846261,80.6623436776285,-2565.32
0.166705255846261,81.0792033348773,-2189.36
0.166705255846261,81.496062992126,-2344.08
0.166705255846261,81.9129226493747,-3105.16
0.166705255846261,82.3297823066234,-2769.12
0.166705255846261,82.7466419638722,-3243.72
0.166705255846261,83.1635016211209,-3361.88
0.166705255846261,83.5803612783696,-3143.56
0.166705255846261,83.9972209356183,-3491.68
0.166705255846261,84.4140805928671,-3053.04
0.166705255846261,84.8309402501158,-3238.92
0.166705255846261,85.2477999073645,-3695.64
0.166705255846261,85.6646595646133,-4015.4
0.166705255846261,86.081519221862,-4061.92
0.166705255846261,86.4983788791107,-4065.72
0.166705255846261,86.9152385363594,-4302.76
0.166705255846261,87.3320981936081,-4437.84
0.166705255846261,87.7489578508569,-4423.08
0.166705255846261,88.1658175081056,-4396.04
0.166705255846261,88.5826771653543,-4364.24
0.166705255846261,88.9995368226031,-4324
0.166705255846261,89.4163964798518,-4301.04
0.166705255846261,89.8332561371005,-4288.68
0.583468395461912,-89.8332561371005,2774
0.583468395461912,-89.4163964798518,2783
0.583468395461912,-88.9995368226031,2773.6
0.583468395461912,-88.5826771653543,2722
0.583468395461912,-88.1658175081056,2740
0.583468395461912,-87.7489578508569,2743
0.583468395461912,-87.3320981936081,2743
0.583468395461912,-86.9152385363594,2700.4
0.583468395461912,-86.4983788791107,2682
0.583468395461912,-86.081519221862,2682
0.583468395461912,-85.6646595646132,2682
0.583468395461912,-85.2477999073645,2682
0.583468395461912,-84.8309402501158,2679
0.583468395461912,-84.4140805928671,2652
0.583468395461912,-83.9972209356183,2652
0.583468395461912,-83.5803612783696,2652
0.583468395461912,-83.1635016211209,2676
0.583468395461912,-82.7466419638722,2661
0.583468395461912,-82.3297823066234,2697.4
0.583468395461912,-81.9129226493747,2713
0.583468395461912,-81.496062992126,2177.4
0.583468395461912,-81.0792033348773,2703.8
0.583468395461912,-80.6623436776285,2682
0.583468395461912,-80.2454840203798,2682
0.583468395461912,-79.8286243631311,2677.84
0.583468395461912,-79.4117647058823,2722
0.583468395461912,-78.9949050486336,2773.4
0.583468395461912,-78.5780453913849,2825.6
0.583468395461912,-78.1611857341362,2882.12
0.583468395461912,-77.7443260768874,2825.8
0.583468395461912,-77.3274664196387,2825.8
