Longitude,Latitude
8.593610,47.610300
8.597220,47.612800
8.600550,47.615000
8.602780,47.618100
8.603620,47.622200
8.602230,47.625800
8.600270,47.629200
8.598340,47.631900
8.596380,47.635600
8.595280,47.639200
8.596110,47.643300
8.598060,47.646400
8.600840,47.649400
8.605830,47.650800
8.611110,47.650800
8.613610,47.648100
8.612220,47.644400
8.613610,47.640800
8.618890,47.639700
8.623610,47.641100
8.627770,47.642800
8.630550,47.645600
8.631940,47.649200
8.630000,47.652500
8.628060,47.655600
8.624720,47.658100
8.621670,47.660300
8.616940,47.661700
8.612770,47.663600
8.608900,47.665600
8.603330,47.666400
8.599450,47.668300
8.594720,47.669700
8.589440,47.670800
8.583890,47.670800
8.580560,47.668600
8.578330,47.665300
8.575010,47.663100
8.569450,47.662200
8.565560,47.664200
8.561390,47.666100
8.556660,47.667500
8.551380,47.668300
8.545830,47.667500
8.541120,47.666400
8.536950,47.664400
8.533610,47.662200
8.530830,47.659400
8.528050,47.656900
8.525830,47.653600
8.522500,47.651400
8.518330,47.649700
8.512210,47.649400
8.506110,47.648900
8.499990,47.648600
8.495280,47.647200
8.488610,47.647200
8.484440,47.649200
8.479160,47.649200
8.475560,47.646900
8.473610,47.643900
8.470280,47.645300
8.468890,47.648900
8.467510,47.652500
8.466390,47.656100
8.461110,47.657200
8.454990,47.657800
8.448890,47.658300
8.443340,47.659200
8.439990,47.661700
8.436670,47.663900
8.434160,47.666700
8.429450,47.668100
8.424720,47.669400
8.418620,47.670000
8.413340,47.671100
8.408610,47.672500
8.409990,47.676100
8.413340,47.678300
8.416110,47.681100
8.418330,47.684200
8.417780,47.688300
8.415840,47.691400
8.413060,47.694200
8.410560,47.696900
8.407220,47.699700
8.406670,47.703900
8.409450,47.706700
8.412770,47.708900
8.416390,47.711100
8.420280,47.712800
8.424440,47.714700
8.429160,47.715800
8.434160,47.717200
8.438060,47.718900
8.443060,47.720300
8.447780,47.721700
8.451120,47.723900
8.453890,47.726700
8.455280,47.730300
8.454170,47.733900
8.452220,47.737200
8.450830,47.740800
8.452510,47.744400
8.455280,47.747200
8.458610,47.749400
8.461950,47.751700
8.465550,47.754200
8.467510,47.757500
8.469720,47.760600
8.471950,47.763900
8.473330,47.767500
8.476110,47.770000
8.479440,47.772500
8.484990,47.773300
8.491110,47.773300
8.497220,47.773900
8.503880,47.773900
8.509440,47.774700
8.514170,47.776100
8.518880,47.777500
8.523050,47.779200
8.528050,47.780600
8.533330,47.781400
8.539440,47.781400
8.545560,47.781100
8.551660,47.780600
8.557780,47.780000
8.562490,47.781400
8.566670,47.782800
8.568890,47.786400
8.566950,47.789400
8.563610,47.791900
8.560280,47.794200
8.556940,47.796400
8.555550,47.800300
8.556390,47.804200
8.559720,47.806400
8.566110,47.806900
8.571940,47.806400
8.577490,47.805300
8.582770,47.804400
8.588890,47.803900
8.595830,47.803900
8.601940,47.804200
8.608610,47.804200
8.614720,47.803600
8.618890,47.801700
8.622220,47.799200
8.624720,47.796400
8.624720,47.793100
8.621120,47.790800
8.617780,47.788300
8.617500,47.784700
8.619440,47.781400
8.622220,47.778900
8.624720,47.776100
8.626670,47.772800
8.628060,47.769200
8.630000,47.765800
8.634730,47.764400
8.639990,47.765300
8.643610,47.767500
8.646940,47.769700
8.649160,47.773100
8.651390,47.776100
8.652220,47.780300
8.650830,47.783900
8.650280,47.788100
8.650550,47.792500
8.651940,47.796100
8.655280,47.798300
8.661390,47.797800
8.664730,47.795600
8.668890,47.793600
8.672790,47.791900
8.677500,47.790300
8.681390,47.788600
8.685560,47.786700
8.688060,47.783900
8.688610,47.779700
8.688060,47.775600
8.687220,47.771700
8.689720,47.768900
8.694440,47.767500
8.699170,47.765800
8.704720,47.765800
8.710000,47.766700
8.716110,47.767200
8.722220,47.766700
8.726940,47.765000
8.730830,47.763300
8.735000,47.761400
8.736950,47.758100
8.736950,47.754400
8.733880,47.751700
8.731110,47.749200
8.727780,47.746900
8.724160,47.744700
8.722220,47.741400
8.720000,47.738300
8.719170,47.733900
8.717780,47.730600
8.715560,47.727500
8.715560,47.723900
8.720270,47.722200
8.725550,47.721400
8.729720,47.719400
8.733610,47.717500
8.735000,47.713900
8.734170,47.709700
8.731400,47.707200
8.729170,47.703900
8.726390,47.701400
8.725000,47.697800
8.727780,47.698600
8.733060,47.697500
8.738340,47.696700
8.744440,47.696100
8.750000,47.695000
8.755280,47.694200
8.760010,47.692500
8.765270,47.691700
8.770000,47.690300
8.774720,47.688900
8.779450,47.687200
8.782770,47.685000
8.786660,47.683100
8.792220,47.682200
8.797500,47.683100
8.801110,47.685300
8.802500,47.688900
8.804720,47.692000
8.806940,47.695000
8.806390,47.699200
8.803620,47.701900
8.799730,47.703900
8.795560,47.705800
8.789440,47.706400
8.783610,47.706700
8.778880,47.708300
8.774720,47.710300
8.772780,47.713300
8.772230,47.717500
8.775010,47.720300
8.777780,47.722800
8.781950,47.724700
8.786660,47.726100
8.792220,47.726900
8.796380,47.728600
8.798610,47.731700
8.800000,47.735300
8.804170,47.737200
8.808900,47.735800
8.812220,47.733300
8.812770,47.729200
8.813890,47.725600
8.817230,47.723300
8.819170,47.720000
8.821120,47.716900
8.825830,47.716400
8.830000,47.718100
8.835280,47.718100
8.839440,47.716100
8.842770,47.713900
8.845270,47.711100
8.849160,47.709200
8.855280,47.708600
8.861390,47.708000
8.866120,47.706700
8.870280,47.704700
8.872220,47.701400
8.873330,47.697800
8.870560,47.695000
8.865000,47.696100
8.860560,47.697500
8.855830,47.698900
8.850830,47.697800
8.849440,47.694200
8.849440,47.690300
8.851390,47.687200
8.854720,47.685000
8.857770,47.682500
8.860560,47.679700
8.863890,47.677500
8.866390,47.674700
8.869720,47.672200
8.871670,47.669200
8.873610,47.665800
8.875560,47.662800
8.876660,47.658900
8.878610,47.655800
8.883330,47.654400
8.888060,47.652800
8.892770,47.651400
8.898050,47.650600
8.905000,47.650300
8.911670,47.650300
8.917780,47.650600
8.923340,47.651400
8.928620,47.652200
8.934170,47.653100
8.938890,47.654400
8.943050,47.656100
8.947780,47.657500
8.951950,47.659200
8.956120,47.661100
8.960280,47.662800
8.964450,47.664400
8.968340,47.666400
8.973330,47.667500
8.977490,47.669400
8.981380,47.671100
8.985550,47.672800
8.989170,47.675000
8.993330,47.677000
8.996670,47.679200
9.000000,47.680500
9.000840,47.680800
9.005000,47.682500
9.009720,47.683900
9.014450,47.685300
9.019170,47.686400
9.024170,47.687800
9.030270,47.688100
9.036390,47.688300
9.042500,47.688900
9.047780,47.687800
9.053060,47.686700
9.058610,47.685800
9.065280,47.685800
9.072220,47.685600
9.078340,47.685800
9.084170,47.685300
9.086950,47.685000
9.091110,47.683900
9.095830,47.682500
9.100280,47.681100
9.104450,47.679200
9.109160,47.677800
9.113050,47.675800
9.117780,47.674400
9.121660,47.672500
9.126390,47.671100
9.130560,47.670000
9.136660,47.669400
9.142500,47.668900
9.148610,47.669200
9.152770,47.668300
9.154730,47.665000
9.156660,47.662000
9.158620,47.658600
9.161670,47.656400
9.167220,47.655300
9.173330,47.655600
9.178610,47.656400
9.182770,47.658100
9.188890,47.658600
9.194450,47.659400
9.200550,47.659700
9.205830,47.660600
9.212770,47.660300
9.218890,47.660800
9.224170,47.661700
9.230270,47.662000
9.236390,47.662200
9.242500,47.662500
9.248620,47.663100
9.254720,47.663300
9.261660,47.663100
9.278340,47.656900
9.295000,47.650300
9.311670,47.643600
9.328330,47.636900
9.345010,47.630300
9.361670,47.623300
9.378060,47.616700
9.394720,47.610000
9.411380,47.603300
9.428060,47.596700
9.444720,47.590000
9.461390,47.583100
9.478050,47.576400
9.494440,47.569500
9.511120,47.562800
9.527780,47.556400
9.544440,47.549700
9.561100,47.542800
9.566950,47.540600
9.566380,47.539700
9.564450,47.528300
9.561940,47.516900
9.560010,47.505600
9.558050,47.505000
9.558620,47.503300
9.559720,47.499700
9.562220,47.496700
9.565000,47.493900
9.567500,47.491100
9.571390,47.489200
9.575280,47.487500
9.578610,47.485000
9.581950,47.482500
9.583890,47.479400
9.585840,47.476100
9.587500,47.473100
9.590280,47.470300
9.594170,47.468300
9.599450,47.468300
9.605550,47.468600
9.611670,47.468900
9.616390,47.467500
9.621120,47.465800
9.625560,47.464400
9.631110,47.463300
9.636390,47.462500
9.641670,47.461400
9.646940,47.460300
9.651120,47.458300
9.653600,47.455300
9.654720,47.451900
9.654720,47.448300
9.653060,47.444700
9.651670,47.441100
9.650000,47.437500
9.649160,47.433300
9.648890,47.428900
9.649440,47.424700
9.650000,47.421400
9.651120,47.417800
9.653060,47.412800
9.662780,47.405800
9.667510,47.403900
9.670560,47.401400
9.673330,47.398600
9.673060,47.395000
9.669990,47.387800
9.665000,47.381400
9.658060,47.376700
9.650550,47.373100
9.641670,47.369700
9.631390,47.368100
9.625830,47.367200
9.614450,47.367200
9.611670,47.364400
9.608900,47.362200
9.605280,47.360000
9.603330,47.356700
9.600550,47.355000
9.600550,47.354400
9.599730,47.354200
9.598340,47.350600
9.596670,47.346700
9.595280,47.343300
9.593610,47.339700
9.592220,47.335800
9.590550,47.332500
9.589170,47.328900
9.586390,47.326100
9.584160,47.323000
9.581380,47.320300
9.577780,47.318100
9.574440,47.315800
9.570280,47.314200
9.566950,47.311900
9.564170,47.309200
9.561100,47.306400
9.557780,47.304200
9.555550,47.301100
9.552770,47.298300
9.550000,47.295800
9.547780,47.292500
9.545010,47.290000
9.542780,47.286700
9.540000,47.284200
9.537770,47.280800
9.535840,47.277800
9.533610,47.274700
9.531400,47.271400
9.530010,47.267800
9.527780,47.264700
9.525550,47.261700
9.523340,47.258300
9.521390,47.255300
9.519170,47.252200
9.516950,47.248900
9.514720,47.245800
9.511940,47.243100
9.509730,47.240000
9.506950,47.237200
9.505000,47.233900
9.502220,47.231100
9.499990,47.228300
9.497780,47.224700
9.495550,47.221700
9.493340,47.218300
9.491390,47.215300
9.489720,47.211700
9.488330,47.208100
9.487500,47.203900
9.485830,47.200300
9.484990,47.196100
9.484170,47.192200
9.484170,47.188300
9.483890,47.183900
9.484440,47.179700
9.485560,47.176100
9.486670,47.172500
9.488060,47.168900
9.489720,47.165600
9.491660,47.162200
9.494160,47.159400
9.496120,47.156400
9.498600,47.153600
9.500560,47.150300
9.502490,47.146900
9.503610,47.143300
9.505560,47.140000
9.506660,47.136400
9.507770,47.132800
9.509160,47.129200
9.510280,47.125300
9.511390,47.121700
9.511940,47.117200
9.512500,47.113600
9.512780,47.109400
9.512780,47.104700
9.512500,47.100300
9.511670,47.096100
9.510280,47.092500
9.507230,47.089700
9.503880,47.087200
9.500560,47.085600
9.496940,47.083100
9.492770,47.081400
9.488880,47.079700
9.484170,47.078300
9.479160,47.077200
9.475270,47.075600
9.471670,47.073300
9.468890,47.070600
9.468890,47.066900
9.471380,47.064200
9.473330,47.060800
9.475840,47.058100
9.485280,47.061100
9.491390,47.061400
9.496120,47.062800
9.501400,47.063600
9.506390,47.064700
9.511670,47.065600
9.516950,47.066400
9.522500,47.067200
9.527780,47.068100
9.532490,47.069200
9.538050,47.070000
9.544720,47.070000
9.549450,47.068100
9.552500,47.066100
9.555000,47.063300
9.558330,47.060800
9.562220,47.059200
9.566380,47.058100
9.573050,47.057800
9.577780,47.059200
9.583060,47.060000
9.587780,47.061100
9.592490,47.062500
9.597500,47.063900
9.604170,47.063600
9.608610,47.062200
9.612770,47.061100
9.613340,47.061100
9.617230,47.059200
9.622510,47.058300
9.627220,47.056700
9.632500,47.056700
9.637220,47.058100
9.640830,47.060000
9.645560,47.061400
9.649730,47.062800
9.654990,47.063900
9.660560,47.064700
9.666390,47.065000
9.673060,47.065000
9.679160,47.064400
9.683890,47.062800
9.687790,47.060800
9.692500,47.059400
9.698330,47.058600
9.703610,47.057800
9.708340,47.056400
9.711670,47.054200
9.715560,47.052200
9.719450,47.050300
9.724730,47.049200
9.730830,47.049200
9.737500,47.049200
9.742780,47.048300
9.747490,47.046900
9.751380,47.045000
9.755840,47.043600
9.760560,47.041900
9.765840,47.040800
9.772500,47.040800
9.778060,47.041700
9.783340,47.042500
9.788620,47.042200
9.794170,47.041400
9.798060,47.039400
9.801110,47.036900
9.805000,47.035000
9.808330,47.032800
9.812220,47.030800
9.816110,47.028900
9.820280,47.026900
9.824720,47.025600
9.829450,47.023900
9.835280,47.023300
9.841380,47.023300
9.847500,47.024200
9.852780,47.024700
9.858880,47.024200
9.865000,47.023300
9.870280,47.023300
9.875560,47.022500
9.874720,47.018300
9.873060,47.014700
9.870830,47.011700
9.871380,47.008300
9.875270,47.006700
9.882220,47.006400
9.888060,47.005600
9.891950,47.003900
9.893050,47.000300
9.892900,47.000000
9.892900,47.000000
9.891110,46.996900
9.889450,46.993300
9.887220,46.990300
9.885280,46.987200
9.883050,46.983900
9.880830,46.980800
9.879160,46.977200
9.877780,46.973600
9.875560,46.970300
9.874720,46.966400
9.873330,46.962800
9.873610,46.958600
9.876950,46.956400
9.878890,46.953100
9.878610,46.949400
9.876390,46.946100
9.876110,46.941700
9.879440,46.939200
9.883330,46.937500
9.887220,46.935600
9.892500,46.934400
9.897780,46.933300
9.903060,46.932200
9.908340,46.931400
9.913050,46.929700
9.916950,46.928100
9.920270,46.925600
9.923340,46.923000
9.926670,46.920800
9.929170,46.918100
9.931670,46.915300
9.935000,46.912800
9.940830,46.912200
9.946400,46.913100
9.951660,46.913900
9.955840,46.915600
9.960560,46.916900
9.965840,46.917500
9.971940,46.916900
9.975830,46.915000
9.979170,46.912800
9.981670,46.910000
9.984160,46.907200
9.988620,46.905600
9.993330,46.904200
10.000000,46.903900
10.006700,46.903900
10.011400,46.902200
10.016700,46.901400
10.021100,46.899700
10.024400,46.897500
10.027500,46.895000
10.030800,46.892800
10.034200,46.890300
10.038100,46.888300
10.041900,46.886700
10.045800,46.884700
10.048900,46.881900
10.051700,46.879400
10.051900,46.875300
10.052500,46.871100
10.055000,46.868300
10.058900,46.866400
10.063300,46.865000
10.069400,46.864400
10.076100,46.864200
10.082800,46.864200
10.088100,46.863100
10.092800,46.861400
10.095800,46.858900
10.098300,46.856100
10.100800,46.853600
10.104700,46.851700
10.109400,46.850300
10.116100,46.850000
10.122800,46.849400
10.128900,46.850000
10.134700,46.850600
10.140300,46.850800
10.145600,46.851900
10.151100,46.852800
10.155800,46.853600
10.160600,46.855300
10.165300,46.856100
10.170600,46.857200
10.175300,46.858600
10.179400,46.860300
10.182200,46.862800
10.185000,46.865600
10.188600,46.867800
10.192800,46.869400
10.198100,46.870300
10.203300,46.871100
10.208900,46.871900
10.213600,46.873100
10.218900,46.873900
10.223600,46.875000
10.227800,46.876700
10.231400,46.878900
10.233600,46.881900
10.235600,46.885300
10.235800,46.889700
10.234700,46.893600
10.232200,46.896400
10.229700,46.899200
10.230500,46.903300
10.232800,46.906400
10.235000,46.909400
10.237200,46.912800
10.238600,46.916400
10.239700,46.920300
10.240000,46.925000
10.240800,46.928900
10.243100,46.932200
10.246900,46.933900
10.251900,46.935000
10.258600,46.935000
10.264400,46.934400
10.269700,46.933300
10.275000,46.932200
10.279700,46.930800
10.285000,46.929700
10.290300,46.928600
10.296100,46.928100
10.303100,46.927800
10.308300,46.928600
10.313100,46.929700
10.313300,46.933600
10.310800,46.936400
10.308300,46.939200
10.305800,46.941900
10.304700,46.945600
10.307500,46.948300
10.310800,46.950600
10.315000,46.952200
10.319200,46.953900
10.323300,46.955300
10.326700,46.957800
10.329400,46.960600
10.331700,46.963600
10.333300,46.967200
10.335600,46.970300
10.337800,46.973600
10.339200,46.977200
10.341400,46.980300
10.343600,46.983300
10.345800,46.986400
10.348600,46.989200
10.350800,46.992200
10.353600,46.994700
10.357200,46.997200
10.362500,46.996900
10.368300,46.996100
10.373900,46.997200
10.378100,46.998900
10.379700,47.000000
10.381400,47.001100
10.385500,47.002800
10.391100,47.003600
10.396400,47.002500
10.400800,47.001100
10.401800,47.000000
10.403300,46.998300
10.406700,46.995800
10.409700,46.993300
10.413600,46.991700
10.417500,46.989700
10.422200,46.988100
10.426100,46.986100
10.430000,46.983900
10.432500,46.981100
10.434400,46.978100
10.433300,46.974200
10.433100,46.969500
10.434200,46.965800
10.436700,46.963100
10.440000,46.960600
10.443900,46.958600
10.448600,46.957200
10.452500,46.955300
10.456900,46.953900
10.460800,46.951900
10.464700,46.950000
10.468600,46.948100
10.472500,46.946100
10.475800,46.943600
10.480300,46.942200
10.484200,46.940300
10.487500,46.937800
10.488600,46.935000
10.487200,46.931400
10.485000,46.928300
10.482800,46.925300
10.481100,46.921700
10.478900,46.918300
10.477500,46.914700
10.476400,46.910800
10.475000,46.907200
10.474200,46.903100
10.472500,46.899400
10.470800,46.895800
10.469400,46.892200
10.467200,46.889200
10.465600,46.885600
10.466400,46.885600
10.466100,46.884400
10.468100,46.881400
10.469700,46.878000
10.470800,46.874400
10.471400,46.870300
10.471100,46.865600
10.470300,46.861700
10.468600,46.858100
10.467800,46.853600
10.466900,46.849400
10.465800,46.845800
10.464400,46.842200
10.464200,46.837200
10.462500,46.833900
10.462200,46.830300
10.461400,46.827200
10.460600,46.824700
10.459200,46.820800
10.456900,46.818100
10.454200,46.815300
10.450600,46.813300
10.447200,46.811100
10.443100,46.809400
10.438900,46.807200
10.434700,46.805800
10.431900,46.803300
10.430500,46.799700
10.430800,46.795600
10.433300,46.792800
10.435300,46.789400
10.436900,46.786100
10.439400,46.783300
10.441900,46.780600
10.443900,46.777200
10.446400,46.774400
10.448100,46.771400
10.448600,46.767200
10.447500,46.763100
10.445600,46.759700
10.443300,46.756700
10.440600,46.754200
10.436900,46.751900
10.433600,46.749700
10.430000,46.747500
10.425800,46.745800
10.421900,46.744200
10.417800,46.742500
10.414200,46.740300
10.410300,46.738600
10.408100,46.735300
10.407800,46.731700
10.411700,46.729700
10.414700,46.727500
10.416700,46.724200
10.418300,46.720800
10.418900,46.716700
10.417200,46.713100
10.414500,46.710600
10.411700,46.707800
10.408300,46.705300
10.404700,46.703300
10.400500,46.701700
10.397200,46.699400
10.393900,46.697500
10.389700,46.695600
10.386900,46.693000
10.385300,46.689400
10.385000,46.684700
10.386100,46.681100
10.387200,46.677500
10.389200,46.674200
10.390300,46.670600
10.391900,46.667200
10.393100,46.663600
10.395000,46.660300
10.396100,46.656700
10.397800,46.653300
10.399700,46.650000
10.402800,46.647200
10.405300,46.644400
10.409200,46.642500
10.413900,46.641900
10.420600,46.641700
10.425800,46.642500
10.431100,46.643300
10.435800,46.644400
10.442500,46.644400
10.448600,46.643900
10.453900,46.642800
10.458300,46.641100
10.463100,46.639700
10.466900,46.637800
10.470800,46.635800
10.473900,46.633300
10.476400,46.630500
10.478900,46.627800
10.481400,46.625000
10.483900,46.622200
10.486400,46.619400
10.486700,46.615300
10.485800,46.611100
10.485000,46.606900
10.484700,46.602200
10.485800,46.598900
10.486100,46.594700
10.485300,46.590600
10.482500,46.588100
10.479700,46.585300
10.477000,46.582500
10.475300,46.578900
10.475800,46.575000
10.476100,46.570800
10.476700,46.566700
10.475600,46.562500
10.474200,46.558600
10.472500,46.555300
10.471100,46.551700
10.468300,46.549200
10.465300,46.546400
10.461400,46.544700
10.456700,46.543300
10.453900,46.540800
10.449700,46.539200
10.445000,46.539700
10.441100,46.541700
10.438100,46.543600
10.434700,46.546400
10.431700,46.548600
10.429200,46.551400
10.425300,46.553300
10.419400,46.554200
10.413900,46.553300
10.409700,46.551700
10.405800,46.550000
10.401100,46.548600
10.395000,46.548300
10.389700,46.549200
10.385800,46.551400
10.381400,46.552800
10.376700,46.554400
10.371700,46.555300
10.366900,46.556900
10.361700,46.558100
10.356400,46.558100
10.352200,46.556400
10.350000,46.553300
10.346700,46.551100
10.342500,46.549200
10.337200,46.549200
10.333300,46.551400
10.329400,46.553300
10.324200,46.554400
10.317800,46.554400
10.311700,46.554200
10.305600,46.553900
10.301700,46.555800
10.300000,46.559200
10.298100,46.562500
10.296900,46.566100
10.295300,46.569500
10.293300,46.572200
10.290800,46.575000
10.288300,46.578300
10.285300,46.580300
10.280600,46.581700
10.274700,46.582800
10.268100,46.582800
10.262800,46.581700
10.257200,46.581400
10.251900,46.582200
10.247500,46.583900
10.245600,46.587200
10.245300,46.591100
10.246100,46.595300
10.246900,46.599500
10.248600,46.603100
10.250000,46.606700
10.251700,46.610300
10.253100,46.613900
10.254200,46.618100
10.253600,46.622200
10.251100,46.625000
10.247200,46.626700
10.243300,46.628600
10.242200,46.632500
10.241700,46.636700
10.238600,46.638900
10.233300,46.640000
10.228600,46.638600
10.224400,46.636900
10.221100,46.634700
10.216900,46.633100
10.213600,46.630500
10.210800,46.628100
10.206700,46.626400
10.202500,46.624700
10.196400,46.624400
10.191900,46.626100
10.188100,46.627800
10.185000,46.630300
10.181100,46.631900
10.176400,46.630500
10.172200,46.629200
10.168100,46.627500
10.163900,46.625800
10.159200,46.624400
10.154400,46.623300
10.150600,46.621700
10.145800,46.620300
10.141700,46.618300
10.136900,46.617200
10.132800,46.615500
10.128600,46.613900
10.124700,46.612200
10.119200,46.611400
10.114200,46.612500
10.108900,46.613600
10.105300,46.611400
10.104400,46.607200
10.104200,46.602200
10.103300,46.598600
10.101700,46.595000
10.100300,46.591400
10.098100,46.588100
10.095300,46.585500
10.091100,46.583900
10.087800,46.581700
10.085600,46.578300
10.086700,46.574700
10.088600,46.571400
10.089200,46.568100
10.086900,46.565000
10.083600,46.562800
10.078900,46.561400
10.074700,46.560000
10.071100,46.557800
10.068300,46.555000
10.066900,46.551400
10.064200,46.548900
10.060000,46.546900
10.055800,46.545000
10.052500,46.543100
10.050300,46.540000
10.050000,46.535300
10.051400,46.531400
10.053900,46.528900
10.055600,46.525800
10.056700,46.522000
10.054400,46.518900
10.051700,46.516100
10.048900,46.513600
10.046100,46.510800
10.044700,46.507000
10.044400,46.502800
10.044200,46.498100
10.044700,46.493900
10.045000,46.489700
10.045600,46.485800
10.047200,46.482500
10.050000,46.479700
10.053600,46.477800
10.057500,46.475800
10.061400,46.473900
10.059400,46.470800
10.056700,46.468100
10.053900,46.465300
10.050300,46.463300
10.047500,46.460600
10.045300,46.457500
10.044400,46.453300
10.045000,46.449200
10.046700,46.445800
10.049200,46.443100
10.052500,46.440800
10.055600,46.438300
10.059400,46.436400
10.064200,46.435000
10.067200,46.432500
10.071100,46.430800
10.075800,46.429200
10.080300,46.427800
10.085000,46.426100
10.088600,46.424200
10.092800,46.423300
10.097500,46.424400
10.101400,46.426400
10.106100,46.427500
10.111400,46.428300
10.116900,46.429200
10.122200,46.430000
10.127500,46.430500
10.132800,46.431400
10.139400,46.431100
10.141400,46.428100
10.142500,46.424400
10.145000,46.421400
10.148100,46.419200
10.152800,46.417800
10.158100,46.416700
10.162500,46.415000
10.163100,46.411900
10.162200,46.407800
10.160600,46.404200
10.159200,46.400500
10.156900,46.397500
10.155300,46.393900
10.153900,46.390300
10.150600,46.388100
10.145800,46.386700
10.140300,46.385800
10.136400,46.384200
10.132200,46.381900
10.128900,46.380000
10.126700,46.376700
10.127200,46.372500
10.126900,46.368900
10.124700,46.365800
10.121400,46.363600
10.117800,46.361400
10.115000,46.358600
10.112200,46.356100
10.110300,46.353100
10.108000,46.349400
10.106400,46.346100
10.107000,46.341900
10.106700,46.337200
10.107800,46.333900
10.108900,46.330000
10.110000,46.326400
10.112500,46.323600
10.115000,46.320800
10.118300,46.318100
10.122200,46.316400
10.126700,46.315000
10.130600,46.312800
10.134400,46.311100
10.138300,46.309200
10.140800,46.306400
10.143900,46.304200
10.147200,46.301700
10.149700,46.298900
10.152200,46.296100
10.155300,46.293600
10.158600,46.291400
10.161700,46.288900
10.164200,46.286100
10.167200,46.283900
10.169700,46.281100
10.172200,46.278000
10.174700,46.275300
10.177200,46.272500
10.176400,46.268300
10.175000,46.264700
10.173300,46.261100
10.172500,46.256900
10.169700,46.254400
10.166400,46.252200
10.162800,46.250000
10.159400,46.247800
10.155300,46.246100
10.152500,46.243300
10.149200,46.241400
10.146400,46.238600
10.143600,46.235800
10.140800,46.233300
10.137500,46.231100
10.133900,46.228900
10.130000,46.227200
10.124400,46.226400
10.118100,46.226700
10.111900,46.227200
10.106100,46.227800
10.099400,46.228100
10.093600,46.228600
10.088900,46.227200
10.085600,46.225000
10.082200,46.222800
10.078600,46.220300
10.072800,46.220300
10.066700,46.221100
10.063100,46.222800
10.060600,46.225600
10.057200,46.228100
10.055600,46.231100
10.053600,46.234400
10.053900,46.239200
10.055300,46.242800
10.057500,46.245800
10.059200,46.249400
10.060000,46.253600
10.058900,46.256900
10.056900,46.260600
10.054400,46.263300
10.051400,46.265800
10.048900,46.268600
10.045000,46.270600
10.041100,46.271900
10.036400,46.273900
10.032500,46.275800
10.028100,46.277200
10.023600,46.278600
10.018900,46.280300
10.014500,46.282200
10.010000,46.283600
10.006100,46.285600
10.001400,46.286900
10.000000,46.287600
